,station_id,name,lat,lon,capacity,stationCode_x,rental_methods,timestamp,datetime,stationCode_y,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical_available,ebike_available
0,213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,,1587827173.0,2020-04-25 17:06:13,16107,4,4,31,31,1,1,1,1587827051,1,3
1,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55,6015,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,6015,15,15,38,38,1,1,1,1587826984,12,3
2,516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,,1587827173.0,2020-04-25 17:06:13,11104,4,4,16,16,1,1,1,1587827152,1,3
3,36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,9020,7,7,14,14,1,1,1,1587827027,5,2
4,37815204,Mairie du 12ème,48.84085531176338,2.3875549435615544,30,12109,,1587827173.0,2020-04-25 17:06:13,12109,3,3,27,27,1,1,1,1587826802,2,1
5,100769544,Harpe - Saint-Germain,48.85151881501689,2.343670316040516,45,5001,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,5001,15,15,30,30,1,1,1,1587826831,14,1
6,85002689,Jourdan - Stade Charléty,48.81942833336948,2.343335375189781,60,14014,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,14014,4,4,56,56,1,1,1,1587827050,1,3
7,54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,17026,11,11,29,29,1,1,1,1587827013,5,6
8,85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,39,17041,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,17041,30,30,9,9,1,1,1,1587827152,22,8
9,123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,10013,10,10,50,50,1,1,1,1587826881,10,0
10,129026597,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,9104,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,9104,11,11,11,11,1,1,1,1587827110,11,0
11,251039991,Cassini - Denfert-Rochereau,48.83752583906732,2.336035408079624,25,14111,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,14111,1,1,24,24,1,1,1,1587826736,0,1
12,37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,6003,4,4,17,17,1,1,1,1587827026,4,0
13,66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,13007,23,23,25,25,1,1,1,1587826822,14,9
14,210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,5110,4,4,19,19,1,1,1,1587826986,1,3
15,210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,,1587827173.0,2020-04-25 17:06:13,6108,9,9,8,8,1,1,1,1587827051,9,0
16,209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,,1587827173.0,2020-04-25 17:06:13,33006,22,22,10,10,1,1,1,1587827075,5,17
17,94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,,1587827173.0,2020-04-25 17:06:13,42016,9,9,18,18,1,1,1,1587826983,0,9
18,244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,41301,27,27,23,23,1,1,1,1587827115,24,3
19,43195240,Silly - Galliéni,48.835583838705936,2.2325500845909123,25,21010,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,21010,7,7,18,18,1,1,1,1587827141,4,3
20,210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,6021,4,4,17,17,1,1,1,1587827104,4,0
21,501862076,Place Nelson Mandela ,48.862090937689715,2.196576297283173,22,25006,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,25006,6,6,16,16,1,1,1,1587827090,3,3
22,437597018,Invalides - Duroc,48.8477924732952,2.3161920905113225,29,7001,['CREDITCARD'],1587827173.0,2020-04-25 17:06:13,7001,13,13,16,16,1,1,1,1587826872,12,1
